idbook,title,author,language,code,section,description,physical_state,status,price
9777,HAVIENDA Y OBRAJE,NICHOLAS P. CUSHNER,ESPAÑOL,30000021,D,APRENDIZAJE,,1,0
9778,EL SEÑOR DEL CERO,MARIA ISABEL MOLINA,ESPAÑOL,30000022,LG,AVENTURA,,1,0
9779,LA VOZ CORDIAL,CÉSAR E. ARROYO,ESPAÑOL,30000022,LL,DRAMA,,1,0
9780,"CALLES, CASAS Y GENTE DEL CENTRO DE QUITO",ANONIMO,ESPAÑOL,30000023,D,APRENDIZAJE,,1,0
9781,AGU TROT,ROALD DAHL,ESPAÑOL,30000024,LG,AVENTURA,,1,0
9782,"CALLES, CASAS Y GENTE DEL CENTRO DE QUITO",ANONIMO,ESPAÑOL,30000024,D,APRENDIZAJE,,1,0
9783,GEOMETRIA ANALITICA,ANONIMO,ESPAÑOL,30000026,CP,APRENDIZAJE,,1,0
9784,AGU TROT,ROALD DAHL,ESPAÑOL,30000036,LG,AVENTURA,,1,0
9785,CALCULO DIFERENCIAL E INTEGRAL,ANONIMO,ESPAÑOL,30000036,D,APRENDIZAJE,,1,0
9786,DEJANDO HUELLAS,ANONIMO,ESPAÑOL,30000038,D,APRENDIZAJE,,1,0
9787,CUMANES,ANONIMO,ESPAÑOL,30000039,D,APRENDIZAJE,,1,0
9788,BANCO DE PREGUNTAS,EDWIN GALINDO,ESPAÑOL,30000043,D,APRENDIZAJE,,1,0
9789,BANCO DE PREGUNTAS,EDWIN GALINDO,ESPAÑOL,30000044,D,APRENDIZAJE,,1,0
9790,BANCO DE PREGUNTAS,ANONIMO,ESPAÑOL,30000045,D,APRENDIZAJE,,1,0
9791,BANCO DE PREGUNTAS,EDWIN GALINDO,ESPAÑOL,30000046,D,APRENDIZAJE,,1,0
9792,MATEMATICA,ANONIMO,ESPAÑOL,30000049,D,APRENDIZAJE,,1,0
9793,FISICA 2,JOSIP SLISKO,ESPAÑOL,30000050,D,APRENDIZAJE,,1,0
9794,FISICA,PAUL E. TIPPENS,ESPAÑOL,30000051,D,APRENDIZAJE,,1,0
9795,CALCULO,ANONIMO,ESPAÑOL,30000052,D,APRENDIZAJE,,1,0
9796,CALCULO DE VARIAS VARIABLES,ANONIMO,ESPAÑOL,30000053,D,APRENDIZAJE,,1,0
9797,ESTUDIOS SOCIALES,SANTILLANA,ESPAÑOL,30000054,D,APRENDIZAJE,,1,0
9798,LENGUA Y LITERATURA Y MATEMATICAS,ANONIMO,ESPAÑOL,30000060,D,APRENDIZAJE,,1,0
9799,SANTILLANA INTEGRAL,SANTILLANA,ESPAÑOL,30000061,D,APRENDIZAJE,,1,0
9800,UN GATO NO ES UN COJIN,CHRISTINE NOSTLINGER,ESPAÑOL,30000062,LG,FANTASIA,,1,0
9801,UN GATO NO ES UN COJIN,CHRISTINE NOSTLINGER,ESPAÑOL,30000063,LG,FANTASIA,,1,0
9802,EL HOMBRECITO VESTIDO DE GRIS Y OTROS CUENTOS,FERNANDO ALONSO,ESPAÑOL,30000068,LG,AVENTURA,,1,0
9803,EL HOMBRECITO VESTIDO DE GRIS Y OTROS CUENTOS,FERNANDO ALONSO,ESPAÑOL,30000069,LL,AVENTURA,,1,0
9804,EL HOMBRECITO VESTIDO DE GRIS Y OTROS CUENTOS,FERNANDO ALONSO,ESPAÑOL,30000071,LG,AVENTURA,,1,0
9805,EL HOMBRECITO VESTIDO DE GRIS Y OTROS CUENTOS,FERNANDO ALONSO,ESPAÑOL,30000072,LG,AVENTURA,,1,0
9806,EL HOMBRECITO VESTIDO DE GRIS Y OTROS CUENTOS,FERNANDO ALONSO,ESPAÑOL,30000073,LG,AVENTURA,,1,0
9807,EL HOMBRECITO VESTIDO DE GRIS Y OTROS CUENTOS,FERNANDO ALONSO,ESPAÑOL,30000074,LG,AVENTURA,,1,0
9808,EL HOMBRECITO VESTIDO DE GRIS Y OTROS CUENTOS,FERNANDO ALONSO,ESPAÑOL,30000075,LG,AVENTURA,,1,0
9809,EL HOMBRECITO VESTIDO DE GRIS Y OTROS CUENTOS,FERNANDO ALONSO,ESPAÑOL,30000076,LG,AVENTURA,,1,0
9810,EL HOMBRECITO VESTDO DE GRIS,FERNANDO ALONSO,ESPAÑOL,30000077,LL,FICCIÓN,,1,0
9811,EL HOMBRECITO VESTIDO DE GRIS Y OTROS CUENTOS,FERNANDO ALONSO,ESPAÑOL,30000078,LG,AVENTURA,,1,0
9812,PRE UNIVERSITARIO,SENESCYT SNNA,ESPAÑOL,30000078,D,APRENDIZAJE,,1,0
9813,EL HOMBRECITO VESTIDO DE GRIS Y OTROS CUENTOS,FERNANDO ALONSO,ESPAÑOL,30000079,LG,AVENTURA,,1,0
9814,PRE UNIVERSITARIO,SENESCYT SNNA,ESPAÑOL,30000079,D,APRENDIZAJE,,1,0
9815,PSICOTECNICO,EDWIN GALINDO,ESPAÑOL,30000080,D,APRENDIZAJE,,1,0
9816,SISTEMA NACIONAL DE NIVELACION Y ADMISION NIVELACION GENERAL,SENESCYT SNNA,ESPAÑOL,30000081,D,APRENDIZAJE,,1,0
9817,SISTEMA NACIONAL DE NIVELACION Y ADMISION NIVELACION GENERAL,SENESCYT SNNA,ESPAÑOL,30000082,D,APRENDIZAJE,,1,0
9818,SISTEMA NACIONAL DE NIVELACION Y ADMISION NIVELACION GENERAL,SENESCYT SNNA,ESPAÑOL,30000083,D,APRENDIZAJE,,1,0
9819,NUESTRA QUIMICA 1,ANONIMO,ESPAÑOL,30000084,D,APRENDIZAJE,,1,0
9820,EL TERROR DE SEXTO B,YOLANDA REYES,ESPAÑOL,30000085,LG,MISTERIO,,1,0
9821,NUESTRA QUIMICA SUPERIOR 3,ANONIMO,ESPAÑOL,30000085,D,APRENDIZAJE,,1,0
9822,EL TERROR DE SEXTO B,YOLANDA REYES,ESPAÑOL,30000086,LG,MISTERIO,,1,0
9823,NUESTRA FISICA Y QUIMICA 2,ANONIMO,ESPAÑOL,30000087,D,APRENDIZAJE,,1,0
9824,EL TERROR DE SEXTO B,YOLANDA REYES,ESPAÑOL,30000088,LG,MISTERIO,,1,0
9825,NUESTRA FISICO. QUIMICA 2,ANONIMO,ESPAÑOL,30000088,D,APRENDIZAJE,,1,0
9826,EL TERROR DE SEXTO B,YOLANDA REYES,ESPAÑOL,30000089,LG,MISTERIO,,1,0
9827,EL TERROR DE SEXTO B,YOLANDA REYES,ESPAÑOL,30000090,LG,MISTERIO,,1,0
9828,MATEMATICA,EDWIN GALINDO,ESPAÑOL,30000090,D,APRENDIZAJE,,1,0
9829,EL TERROR DE SEXTO B,YOLANDA REYES,ESPAÑOL,30000092,LG,MISTERIO,,1,0
9830,FISICA SUPERIOR,EDWIN GALINDO,ESPAÑOL,30000092,D,APRENDIZAJE,,1,0
9831,EL TERROR DE SEXTO B,YOLANDA REYES,ESPAÑOL,30000093,LG,MISTERIO,,1,0
9832,MATEMATICA SUPERIOR,EDWIN GALINDO,ESPAÑOL,30000093,D,APRENDIZAJE,,1,0
9833,MATEMATICA,EDWIN GALINDO,ESPAÑOL,30000094,D,APRENDIZAJE,,1,0
9834,EL TERROR DE SEXTO B,YOLANDA REYES,ESPAÑOL,30000095,LG,MISTERIO,,1,0
9835,MATEMATICA 1,EDWIN GALINDO,ESPAÑOL,30000095,D,APRENDIZAJE,,1,0
9836,EL TERROR DE SEXTO B,YOLANDA REYES,ESPAÑOL,30000096,LG,MISTERIO,,1,0
9837,EL TERROR DE SEXTO B,YOLANDA REYES,ESPAÑOL,30000097,LG,MISTERIO,,1,0
9838,JUEGOS ORTOGRAFICOS,JORGE BECERRERA,ESPAÑOL,30000097,D,APRENDIZAJE,,1,0
9839,EL TERROR DE SEXTO B,YOLANDA REYES,ESPAÑOL,30000098,LG,MISTERIO,,1,0
9840,EL TERROR DE SEXTO B,YOLANDA REYES,ESPAÑOL,30000099,LG,MISTERIO,,1,0
9841,SCIENCE.EC,RICHMOND,INGLES,30000099,S,APRENDIZAJE,,1,0
9842,EL TERROR DE SEXTO B,YOLANDA REYES,ESPAÑOL,30000100,LG,MISTERIO,,1,0
9843,EL TERROR DE SEXTO B,YOLANDA REYES,ESPAÑOL,30000101,LG,MISTERIO,,1,0
9844,EL TERROR DE SEXTO B,YOLANDA REYES,ESPAÑOL,30000102,LG,MISTERIO,,1,0
9845,EL TERROR DE SEXTO B,YOLANDA REYES,ESPAÑOL,30000103,LG,MISTERIO,,1,0
9846,EL TERROR DE SEXTO B,YOLANDA REYES,ESPAÑOL,30000104,LG,MISTERIO,,1,0
9847,LEER EN LA CAMA,SOLEDAD CORDOVA,ESPAÑOL,30000105,LL,AVENTURA,,1,0
9848,ARBOL DE PIEDRA Y AGUA,ANA CATALINA BURBANO,ESPAÑOL,30000125,LG,AVENTURA,,1,0
9849,ÁRBOL DE PIEDRA Y AGUA,ANA CAROLINA BURBANO,ESPAÑOL,30000126,LG,AVENTURA,,1,0
9850,ARBOL DE PIEDRA Y AGUA,ANA CATALINA BURBANO,ESPAÑOL,30000127,LG,AVENTURA,,1,0
9851,ÁRBOL DE PIEDRA Y AGUA,ANA CAROLINA BURBANO,ESPAÑOL,30000128,LG,AVENTURA,,1,0
9852,ARBOL DE PIEDRA Y AGUA,ANA CATALINA BURBANO,ESPAÑOL,30000129,LG,AVENTURA,,1,0
9853,ÁRBOL DE PIEDRA Y AGUA,ANA CAROLINA BURBANO,ESPAÑOL,30000130,LG,AVENTURA,,1,0
9854,ÁRBOL DE PIEDRA Y AGUA,ANA CAROLINA BURBANO,ESPAÑOL,30000131,LG,AVENTURA,,1,0
9855,ÁRBOL DE PIEDRA Y AGUA,ANA CAROLINA BURBANO,ESPAÑOL,30000132,LG,AVENTURA,,1,0
9856,ARBOL DE PIEDRA Y AGUA,ANA CATALINA BURBANO,ESPAÑOL,30000133,LG,AVENTURA,,1,0
9857,ÁRBOL DE PIEDRA Y AGUA,ANA CAROLINA BURBANO,ESPAÑOL,30000134,LG,AVENTURA,,1,0
9858,ARBOL DE PIEDRA Y AGUA,ANA CATALINA BURBANO,ESPAÑOL,30000135,LG,AVENTURA,,1,0
9859,ÁRBOL DE PIEDRA Y AGUA,ANA CAROLINA BURBANO,ESPAÑOL,30000136,LG,AVENTURA,,1,0
9860,ÁRBOL DE PIEDRA Y AGUA,ANA CAROLINA BURBANO,ESPAÑOL,30000137,LG,AVENTURA,,1,0
9861,ÁRBOL DE PIEDRA Y AGUA,ANA CAROLINA BURBANO,ESPAÑOL,30000138,LG,AVENTURA,,1,0
9862,ÁRBOL DE PIEDRA Y AGUA,ANA CAROLINA BURBANO,ESPAÑOL,30000139,LG,AVENTURA,,1,0
9863,ÁRBOL DE PIEDRA Y AGUA,ANA CAROLINA BURBANO,ESPAÑOL,30000140,LG,AVENTURA,,1,0
9864,ÁRBOL DE PIEDRA Y AGUA,ANA CAROLINA BURBANO,ESPAÑOL,30000141,LG,AVENTURA,,1,0
9865,ÁRBOL DE PIEDRA Y AGUA,ANA CAROLINA BURBANO,ESPAÑOL,30000142,LG,AVENTURA,,1,0
9866,ÁRBOL DE PIEDRA Y AGUA,ANA CAROLINA BURBANO,ESPAÑOL,30000143,LG,AVENTURA,,1,0
9867,LA ABUELA,PETER HARTLING,ESPAÑOL,30000145,LG,AVENTURA,,1,0
9868,LA ABUELA,PETER HARTLING,ESPAÑOL,30000146,LG,AVENTURA,,1,0
9869,LA ABUELA,PETER HARTLING,ESPAÑOL,30000147,LG,AVENTURA,,1,0
9870,LA ABUELA,PETER HARTLING,ESPAÑOL,30000148,LG,AVENTURA,,1,0
9871,LA ABUELA,PETER HARTLING,ESPAÑOL,30000149,LG,AVENTURA,,1,0
9872,LA ABUELA,PETER HARTLING,ESPAÑOL,30000150,LG,AVENTURA,,1,0
9873,LA ABUELA,PETER HARTLING,ESPAÑOL,30000151,LG,AVENTURA,,1,0
9874,LA ABUELA,PETER HARTLING,ESPAÑOL,30000152,LG,AVENTURA,,1,0
9875,LA ABUELA,PETER HARTLING,ESPAÑOL,30000153,LG,AVENTURA,,1,0
9876,LA ABUELA,PETER HARTLING,ESPAÑOL,30000154,LG,AVENTURA,,1,0
9877,LA ABUELA,PETER HARTLING,ESPAÑOL,30000156,LG,AVENTURA,,1,0
9878,LA ABUELA,PETER HARTLING,ESPAÑOL,30000158,LG,AVENTURA,,1,0
9879,LA ABUELA,PETER HARTLING,ESPAÑOL,30000159,LG,AVENTURA,,1,0
9880,LA ABUELA,PETER HARTLING,ESPAÑOL,30000160,LG,AVENTURA,,1,0
9881,LA ABUELA,PETER HARTLING,ESPAÑOL,30000161,LG,AVENTURA,,1,0
9882,LA ABUELA,PETER HARTLING,ESPAÑOL,30000162,LG,AVENTURA,,1,0
9883,LA ABUELA,PETER HARTLING,ESPAÑOL,30000163,LG,AVENTURA,,1,0
9884,LA ABUELA,PETER HARTLING,ESPAÑOL,30000164,LG,AVENTURA,,1,0
9885,KONRAD,CHRISTINE NOSTLINGER,ESPAÑOL,30000165,LG,AVENTURA,,1,0
9886,KONRAD,CHRISTINE NOSTLINGER,ESPAÑOL,30000166,LG,AVENTURA,,1,0
9887,KONRAD,CHRISTINE NOSTLINGER,ESPAÑOL,30000168,LG,AVENTURA,,1,0
9888,KONRAD,CHRISTINE NOSTLINGER,ESPAÑOL,30000169,LG,AVENTURA,,1,0
9889,KONRAD,CHRISTINE NOSTLINGER,ESPAÑOL,30000170,LG,AVENTURA,,1,0
9890,KONRAD,CHRISTINE NOSTLINGER,ESPAÑOL,30000172,LG,AVENTURA,,1,0
9891,KONRAD,CHRISTINE NOSTLINGER,ESPAÑOL,30000173,LG,AVENTURA,,1,0
9892,KONRAD,CHRISTINE NOSTLINGER,ESPAÑOL,30000175,LG,AVENTURA,,1,0
9893,KONRAD,CHRISTINE NOSTLINGER,ESPAÑOL,30000176,LG,AVENTURA,,1,0
9894,KONRAD,CHRISTINE NOSTLINGER,ESPAÑOL,30000177,LG,AVENTURA,,1,0
9895,KONRAD,CHRISTINE NOSTLINGER,ESPAÑOL,30000178,LG,AVENTURA,,1,0
9896,KONRAD,CHRISTINE NOSTLINGER,ESPAÑOL,30000179,LG,AVENTURA,,1,0
9897,KONRAD,CHRISTINE NOSTLINGER,ESPAÑOL,30000180,LG,AVENTURA,,1,0
9898,KONRAD,CHRISTINE NOSTLINGER,ESPAÑOL,30000181,LG,AVENTURA,,1,0
9899,KONRAD,CHRISTINE NOSTLINGER,ESPAÑOL,4200045,LG,AVENTURA,,1,0
9900,KONRAD,CHRISTINE NOSTLINGER,ESPAÑOL,30000183,LG,AVENTURA,,1,0
9901,KONRAD,CHRISTINE NOSTLINGER,ESPAÑOL,30000184,LG,AVENTURA,,1,0
9902,EN EL CORAZÓN DE LAS BALLENAS,ANGELA POSADA,ESPAÑOL,30000186,LL,AVENTURA Y FANTASIA,,1,0
9903,LOS SENTIDOS,SIGMAR,ESPAÑOL,30000197,LL,AVENTURA,,1,0
9904,LOS SERES VIVOS LAS FLORES,ANONIMO,ESPAÑOL,4100912,LL,AVENTURA,,1,0
9905,LOS SERES VIVOS LAS AVES,ANONIMO,ESPAÑOL,4100744,LL,AVENTURA,,1,0
9906,ME DICEN SARA TOMATE,JEAN URE,ESPAÑOL,30000501,LL,DRAMA,,1,0
9907,BAMBI,DISNEY,ESPAÑOL,30000510,LL,AVENTURA,,1,0
9908,TE QUIERO MAMA,DISNEY,ESPAÑOL,30000512,LL,AVENTURA,,1,0
9909,EL DUENDE COLORIN,ACTICUENTOS,ESPAÑOL,30000515,LL,AVENTURA,,1,0
9910,EL COLIBRI Y LAS FLORES,ACTICUENTOS,ESPAÑOL,30000517,LL,AVENTURA,,1,0
9911,LA VIOLETA AMARILLA,ACTICUENTOS,ESPAÑOL,30000518,LL,AVENTURA,,1,0
9912,PIOLIN Y SILVESTRE EN LA LUNA,LOONEY TUNES,ESPAÑOL,30000519,LL,AVENTURA,,1,0
9913,EL GATO CON BOTAS,ANONIMO,ESPAÑOL,30000520,LL,AVENTURA,,1,0
9914,TRAWUM,ACTICUENTOS,ESPAÑOL,30000522,LL,AVENTURA,,1,0
9915,EL FLAUTISTA DE HAMELIN,COLECCIÓN PERLA,ESPAÑOL,30000530,LL,AVENTURA,,1,0
9916,RICITOS DE ORO,COLECCIÓN PERLA,ESPAÑOL,30000531,LL,AVENTURA,,1,0
9917,EL LIBRO DE LA SELVA,SUSAETA,ESPAÑOL,30000533,LL,AVENTURA,,1,0
9918,EL PICARO ASNO,CUENTI FABULAS,ESPAÑOL,30000536,LL,AVENTURA,,1,0
9919,LA SEMILLA PRODIGIOSA,CUENTI FABULAS,ESPAÑOL,30000538,LL,AVENTURA,,1,0
9920,GARABATO,ACTICUENTOS,ESPAÑOL,30000539,LL,AVENTURA,,1,0
9921,"AGU, AGU, AGU",ROBERT N. MUNSCH,ESPAÑOL,30000544,LG,AVENTURA,,1,0
9922,MI CUERPO,SIGMAR,ESPAÑOL,30000557,LL,AVENTURA,,1,0
9923,WINNIE THE POOH,DISNEY,ESPAÑOL,30000558,LL,AVENTURA,,1,0
9924,EL PARAÍSO DE ARIANA,VIVIANA CORDERO,ESPAÑOL,4100802,LL,NOVELA,,1,0
9925,CUENTOS Y LEYENDAS DE LOS HÉROES DE LA MITOLOGÍA,CHRISTIAN GRENIER,ESPAÑOL,4100649,LL,MITOLOGÍA,,1,0
9926,CUENTOS DE TERROR 1,S. SWINDELLS,ESPAÑOL,30000586,LL,MISTERIO,,1,0
9927,MEMORIAS DE UN ASNO,CONDESA DE SÉGUR,ESPAÑOL,30000587,LL,AVENTURA Y ESPERANZA,,1,0
9928,ENTRAÑABLES,JORGE DÁVILA VÁZQUEZ,ESPAÑOL,30000593,LL,AMOR,,1,0
9929,LA PERLA,JOHN STEINBECK,ESPAÑOL,30000594,LL,AVENTURA,HOJAS AMARILLAS ,1,0
9930,POR TODOS LOS DIOSES,RAMÓN GARCÍA DOMÍNGUEZ,ESPAÑOL,30000598,LL,AVENTURA Y FANTASIA,,1,0
9931,LA BIBLIOTECA DE LOS LIBROS VACIOS,JORDI SIERRA I FABRA,ESPAÑOL,30000602,LL,AVENTURA,,1,0
9932,EL PEQUEÑO NICOLÁS,RENE GOSCINNY,ESPAÑOL,30000609,LG,AVENTURA,,1,0
9933,LA ORUGA MUY HAMBRIENTA,ERIC CARLE,ESPAÑOL,30000613,LL,AVENTURA,,1,0
9934,VERDE FUE MI SELVA,EDNA ITURRALDE,ESPAÑOL,30000614,LG,NATURALEZA,,1,0
9935,CORDUROY,DON FREEMAN,INGLES,30000621,FR,AVENTURA,,1,0
9936,BORREGUITA Y EL COYOTE,VERNA AARDEMA,ESPAÑOL,30000622,LL,AVENTURA,,1,0
9937,HALLY TOSIS,DAV PILKEY,INGLES,30000629,FR,AVENTURA,,1,0
9938,LA HISTORIA DE UNA COLCHA,TONY JOHNSTON,ESPAÑOL,30000632,LL,AVENTURA,,1,0
9939,TU MAMA ES UNA LLAMA,DEBORAH GUARINO,ESPAÑOL,4100877,LL,AVENTURA,,1,0
9940,JORGE EL CURIOSO,H. A. REY,ESPAÑOL,30000641,LL,AVENTURA,,1,0
9941,PAPÁ DESPIERTA,ROBERT N. MUNSCH,ESPAÑOL,30000645,LG,AVENTURA,,1,0
9942,LA PRINCESA VESTIDA CON UNA BOLSA DE PAPEL,ROBERT N. MUNSCH,ESPAÑOL,30000645,LL,AVENTURA,,1,0
9943,EL CUMPLEAÑOS DE MOIRA,ROBERT N. MUNSCH,ESPAÑOL,30000647,LG,AVENTURA Y FANTASIA,,1,0
9944,"CATALINA, DONDE ESTAS",ROBERT,ESPAÑOL,30000648,LL,AVENTURA,,1,0
9945,EL SOMBRERO,JON BRETT,ESPAÑOL,30000654,LL,AVENTURA,,1,0
9946,LA ABUELITA DE ARRIBA Y LA ABUELITA DE ABAJO,TOMIE DEPAOLA,ESPAÑOL,30000655,LL,AVENTURA,,1,0
9947,DOROTEA Y MIGUEL,KEIKO KASZA,ESPAÑOL,30000656,LL,AVENTURA,,1,0
9948,RUGRATS BLAST OFF,SCHOLASTIC,INGLES,30000660,LL,AVENTURA,,1,0
9949,RUMPELSTILTSKIN,MARIE LOUISE GAY,ESPAÑOL,30000661,LL,AVENTURA,,1,0
9950,MIMOSAURIO,ALBERTO PEZ,ESPAÑOL,30000665,LL,AVENTURA,,1,0
9951,MARTES PELUDO,URI ORLEV,ESPAÑOL,30000668,LL,AVENTURA,,1,0
9952,RAMON RECUERDA,JOANNE OPPENHEIM,ESPAÑOL,30000675,LL,AVENTURA,,1,0
9953,MCDUFF Y EL BEBE,ROSEMARY WELLS,ESPAÑOL,30000680,LL,AVENTURA,,1,0
9954,EL MISTERIO DE LAS BOLITAS DE COLORES,EDNA ITURRALDE,ESPAÑOL,30000681,LL,AVENTURA,,1,0
9955,CHOCO ENCUENTRA UNA MAMA,KEIKO KASZA,ESPAÑOL,4100929,LL,AVENTURA,,1,0
9956,LA LUNA ERA UN REDONDO QUESO,VERONICA FALCONI GALLO,ESPAÑOL,30000686,LL,AVENTURA,,1,0
9957,GALERIA DEL TERROR 1,FERNAÁNDEZ EDITORES,ESPAÑOL,30000688,LL,CUENTOS DE TERROR Y MISTERIO,,1,0
9958,SI TIENES UN PAPÁ MAGO,GABRIELA KESELMAN,ESPAÑOL,4100507,LL,AVENTURA,,1,0
9959,BERNI,MIRA LOBE,ESPAÑOL,30000693,LL,AVENTURA,,1,0
9960,UNA CHAQUETA EN LA PIEL,MARIE FRANCINE HEBERT,ESPAÑOL,30000694,LL,AVENTURA,,1,0
9961,UNA TEMOESTAD EN UN VASO DE AGUA,MARIE FRANCINE HEBERT,ESPAÑOL,30000695,LL,AVENTURA,,1,0
9962,NO ME QUITEN A BABUCHA,GILLES GAUTHIER,ESPAÑOL,30000696,LL,AVENTURA,,1,0
9963,SALVEN A MI BABUCHA,GILLES GAUTHIER,ESPAÑOL,30000698,LL,AVENTURA,,1,0
9964,BABUCHA ESTA CELOSA,GILLES GAUTHIER,ESPAÑOL,30000699,LL,AVENTURA,,1,0
9965,MARCOS LA PULGA EN LA ESCUELA,GILLES GAUTHIER,ESPAÑOL,30000700,LL,AVENTURA,,1,0
9966,ESTELA LA ESTRELLA DEL MAR,MARIE LOUISE GAY,ESPAÑOL,30000701,LL,AVENTURA,,1,0
9967,CHIGUIRO RANA RATON,IVAN DA COLL,ESPAÑOL,4100646,LL,AVENTURA,,1,0
9968,CHIGUIRO ENCUENTRA AYUDA,IVAR DA COLL,ESPAÑOL,30000707,LL,AVENTURA,,1,0
9969,LA METAMORFOSIS,FRANZ KAFKA,ESPAÑOL,30000715,LG,COTIDIANIDAD,,1,0
9970,EL PAÑALÓN DE LA ABUELA,VIOLETA LUNA,ESPAÑOL,30000723,LL,TRADICIONES,,1,0
9971,PERDIDOS EN EL CHIMBORAZO,MARIANA FALCONI,ESPAÑOL,30000724,LL,AVENTURA E HISTORIA,,1,0
9972,EL DESTINO,PEDRO JORGE VERA,ESPAÑOL,30000726,LL,APRENDIZAJE,,1,0
9973,EL BUITRE SOY YO,ALEJANDRO RIBADENEIRA,ESPAÑOL,30000728,LL,NOVELA,,1,0
9974,FAUSTO,COLECCIÓN OPERAS,ESPAÑOL,30000732,LL,AVENTURA,,1,0
9975,PERDIDOS EN EL CHOMBORAZO,MARIANA FALCONI SAMANIEGO,ESPAÑOL,30000733,GR,APRENDIZAJE,,1,0
9976,ANTOLOGÍA DEL CUENTO FANTÁSTICO,ESKELETRA EDITORIAL,ESPAÑOL,30000736,LL,FANTASIA,,0,0
9977,LAS AVENTURAS DE TOM SAWYER,MARK TWAIN,ESPAÑOL,30000737,LG,AVENTURA Y TRAVESÍA,,1,0
9978,MUSICA MARAVILLOSA,ANONIMO,ESPAÑOL,30000741,CP,APRENDIZAJE,,1,0
9979,MUSICA MARAVILLOSA,ANONIMO,ESPAÑOL,30000742,D,APRENDIZAJE,,1,0
9980,MUSICA MARAVILLOSA,ANONIMO,ESPAÑOL,30000743,D,APRENDIZAJE,,1,0
9981,LA FLAUTA MAGICA,COLECCIÓN OPERAS,ESPAÑOL,30000749,LL,AVENTURA,,1,0
9982,VESTIDOS DE MARIPOSA,MINI EINSTEINS,ESPAÑOL,30000752,LL,AVENTURA,,1,0
9983,EL BARBERO DE SEVILLA,COLECCIÓN OPERAS,ESPAÑOL,30000753,LL,AVENTURA,,1,0
9984,SHREK TERCERO,ANONIMO,ESPAÑOL,30000755,LL,AVENTURA,,1,0
9985,CARS,DISNEY,ESPAÑOL,30000758,LL,AVENTURA,,1,0
9986,LOS HERMANOS KOALA EL CAPITAN NED,NORMA,ESPAÑOL,30000760,LL,AVENTURA,,1,0
9987,LA MAGIA DEL ARCO IRIS,NORMA,ESPAÑOL,30000772,LL,AVENTURA,,1,0
9988,LA CASA DE LOS SUEÑOS,ANA CATALINA BURBANO,ESPAÑOL,4100720,LG,AVENTURA,,1,0
9989,POBRE ANTONIETA,MARGARITA MENENDEZ,ESPAÑOL,30000783,LG,AVENTURA,,0,0
9990,LA BRUJA DE LA MONTAÑA,GLORIA CECILIA DIAZ,ESPAÑOL,30000785,LL,AVENTURA,,1,0
9991,Y SI VIENE LA GUERRA,LISET LANTIGUA GONZÁLEZ,ESPAÑOL,30000787,LL,SUSPENSO,,1,0
9992,INVASION SATURNIANA,ANA GONZALES,ESPAÑOL,30000788,LL,AVENTURA,,1,0
9993,LA FLOR DE CHUQUIRAGUA,LINDA ARTURO DELGADO,ESPAÑOL,30000789,LL,AVENTURA,,1,0
9994,LA PAJARA PICARA,FAUSTO SEGOVIA BAUS,ESPAÑOL,30000792,LL,AVENTURA,,1,0
9995,FABULAS,VARIOS AUTORES,ESPAÑOL,30000794,LL,TRADICION,,1,0
9996,TE LO CUENTO OTRA VEZ,CECILIA PISOS,ESPAÑOL,30000796,LL,AVENTURA,,1,0
9997,VERDE FUE MI SELVA,EDNA ITURRALDE,ESPAÑOL,30000797,LL,AVENTURA,,1,0
9998,LOS GATOS,EMILIE BEAUMONT,ESPAÑOL,30000802,LL,AVENTURA,,1,0
9999,EL BUFON QUE NO HACIA REIR,MAENA GARCIA ESTRADA,ESPAÑOL,4100810,LL,AVENTURA,,1,0
10000,LOS SEIS SIGNOS DE LA LUZ,SUSAN COOPER,ESPAÑOL,30000806,LL,AVENTURA,,1,0
10001,LOS SENTIDOS,PARRAMON,ESPAÑOL,30000818,CP,APRENDIZAJE,,1,0
10002,LA FAMILIA DE MARTINA ESPADACHINI,LILIA GARCIA BAZTERRA,ESPAÑOL,4100627,LL,AVENTURA,,1,0
10003,VERONIKA DECIDE MORIR,PAULO COELHO,ESPAÑOL,30000832,LL,APRENDIZAJE,,1,0
10004,A ORILLAS DEL RÍO PIEDRA DE SENTÉ Y LLORÉ,PAULO COELHO,ESPAÑOL,30000833,LL,DRAMA,,1,0
10005,LA QUINTA MONTAÑA,PAULO COELHO,ESPAÑOL,30000834,LL,AVENTURA,,1,0
10006,EL FANTASMA DE CARTEVILLE,OSCAR WILDE,ESPAÑOL,30000839,LG,DRAMA,,1,0
10007,ATAHUALPA,BENJAMIN CARRION,ESPAÑOL,30000840,LG,ENSAYO,,1,0
10008,LOS TRES MOSQUETEROS,ALEJANDRO DUMAS,ESPAÑOL,30000841,LL,APRENDIZAJE,,1,0
10009,EL DESTINO,Jorge Vera,ESPAÑOL,30000843,LL,DRAMA Y REALISMO,,1,0
10010,MI SOMBRA TE HA DE HACER FALTA,LUCRECIA MALDONADO,ESPAÑOL,30000844,LL,DRAMA,,1,0
10011,EL LARGO VIAJE DE YABAL,JORDI SIERRA I FIBRA,ESPAÑOL,30000847,LG,AVENTURA,,1,0
10012,ROMEO Y JULIETA,WILLIAM SHAKESPEARE,ESPAÑOL,30000848,LL,TEATRO,,0,0
